page_id,page_title,rev_id,time
892415,Europese_weg_77,8200348,20070602085816
256258,Slendang,2018839,20050915131523
2718901,1920_Bitwa_Warszawska,29023085,20120111192212
4423584,FIFA-wereldranglijst_december_2015,45481214,20151207153141
2753242,Nokona,29536083,20120214160456
2883974,Guido_Gezellelaan,32176786,20120804154005
4036770,Swiss_Open_1973,41824215,20140805145943
266423,Rini_Wagtmans,2107588,20050930154350
4563493,Kasteel_Sovinec,46590868,20160425201526
4054189,Zwarte_wilg,42091725,20140915170334
4442817,Treife,45795857,20160119094746
2797832,Station_Narayama,30258992,20120406075716
18350,Zitvolleybal,216311,20030805111805
704477,NK_HAŠK,6104682,20061214141234
4313364,Jacob_van_der_Ulft,43648126,20150319100102
4238905,Dwars_door_België_1956,43342522,20150213205155
1486252,6e_Amerikaans_Congres,14721255,20081130162354
1978855,Bruno_Martins_Indi,21732513,20100701111553
356869,Albanië_op_het_Eurovisiesongfestival,2937507,20060122134607
223373,Fear_of_the_Dark_(Iron_Maiden),1659527,20050726084523
1607311,Hartswater,16380441,20090411201839
1377339,Skardu,13398867,20080806234252
1332185,Bermuda_op_de_Olympische_Zomerspelen_2008,12884564,20080626160639
212738,Langvleugelvleermuis,1528969,20050705174505
2143137,Sporting_Wijchmaal,24896146,20110321010906
3869837,Abdol_Ghadar,39861290,20131220121743
2176877,Marathon_van_Fukuoka_1968,25574618,20110511180919
4404238,Lijst_van_Egyptische_godheden,45179595,20151025152823
1418114,"La_Coubre_(schip,_1948)",14003142,20080928070918
2529396,Lasiochila,28153304,20111117211906
2876526,Tafeltennis_op_de_Olympische_Zomerspelen_2012_–_Mannen_enkelspel,32021328,20120723122012
2708003,Syndroom_van_Rubinstein-Taybi,28853835,20111229110614
2871450,Tadarida_pumila,31929541,20120715214024
441292,Basterdzandloopkever,3581607,20060404172103
19686,Lijst_van_films_(2000-2009),83769,20030816203053
3967924,Lijst_van_edities_van_The_Passion,40797942,20140316095503
1063475,Huis_Van_Dijck,9699542,20071007184327
1013173,Poplar_Hills,9327705,20070914124042
4735476,I'm_on_Fire_(Bruce_Springsteen),47940302,20161105211954
4832243,Spoorlijn_Altenglan_-_Kusel,49369328,20170629185714
3981897,RA_(konvooi),40999243,20140409082252
1676285,Frans_Vanistendael,17508346,20090709131758
1545274,Galgenberg_(Deurne),15386775,20090125213000
916501,Joshua_Kennedy,8409522,20070621110515
2535758,Roxanne_Hart,28180291,20111119151756
4928342,Lijst_van_Alarmschijven_in_2018,50628471,20171229162300
2260622,Kasteel_van_Meudon,26413748,20110710084426
4139598,Katharine_Eustace,43102879,20150125010501
4030037,Boreosimulium,41727190,20140719105442
4548878,Hooge_Crater_Museum,46355412,20160321142944
527711,Cathartesaura,4173182,20060603085236
4544728,Kerk_van_Woltzeten,46280990,20160311164633
1328079,Gunder_Hägg,12834063,20080622100456
87602,Adelbert_van_Egmond,488947,20040915154805
1043927,Volant,9515220,20070926181241
4034967,Naser_Aliji,41798273,20140731133522
1019980,Ben_Haveman,9373213,20070917163057
1608895,Trifluormethylbenzeen,16405910,20090414061729
1198020,Lijst_van_acteurs_en_actrices_in_Medisch_Centrum_West,11289583,20080216162452
2076435,Parc_Merveilleux,23664182,20101220235646
2163993,Sint-Joriskerk_(Oosterbierum),25297770,20110420173448
379984,Krewerd,3140576,20060212215759
2297340,Ed_Kronenburg,26985766,20110825081730
4351261,Sandy_Mosse,44330638,20150611070241
5935,De_aanslag_(roman),15984,20021203095241
2527716,Gamepenthes,28142620,20111116204137
1206051,Deathstalker_IV:_Match_of_Titans,11391902,20080224075750
47678,Zaadplanten,289809,20040319091721
1794397,Blobvis,19295671,20091212222840
2276273,Topsport_Vlaanderen/2011,26518131,20110719120100
1638598,Leovigild,16901275,20090521153610
160771,Duivensport,933478,20050327151328
2999199,Station_Alsdorf-Busch,33732240,20121123220948
1384542,Tomáš_Šmíd,13507397,20080816213908
1592859,Frankenstein_(1994),16149241,20090324021341
1495675,Augustinus_Terwesten,14882659,20081212133838
2162907,Iveco_Bus_Magelys,25276635,20110418211313
4837341,Jacob_Kalff,49482372,20170718131110
4565339,Jordanië_op_de_Olympische_Zomerspelen_2016,46620885,20160430144837
3964139,El_Capitan_(trein),40746386,20140309221650
2808650,Memaliaj,30448658,20120422002215
638888,Sveg,5429911,20061009164928
1678846,Haute_École_ICHEC_–_ISC_Saint-Louis_-_ISFSC,17549828,20090713131705
4349779,Susanna_Horenbout,44311195,20150607222750
3053371,AFC_South,34906084,20130216202244
284257,Hung_Ga,2257324,20051024123612
1505370,Kurt_Diebner,14998079,20081222233650
1418522,De_Storm_(2009),14007160,20080928153423
1000282,Walsenburg,9265706,20070910102801
1248283,Willem_Bouwmeester,11879177,20080402082403
2151532,Henk_Oosterhuis,25066281,20110401194236
1849250,Damon_(geslacht),20168746,20100222192425
1579284,Jean_Gorin,15889496,20090306102105
1035122,Stone_Creek,9446458,20070922162827
2740968,Arnold_Jung_Lokomotivfabrik,29320269,20120202174431
248022,Anduin,1967280,20050905180006
2723212,Deutsche_Bank_Championship,29075111,20120115151440
1366787,K_in_Kortrijk,13250212,20080724121252
140563,Anamnese_(medisch),838899,20050221151616
587037,Pokémon_Diamond_en_Pearl,4890853,20060812195956
1694291,Martijn_Koning,17811459,20090808112754
1955462,Final_Analysis,22001203,20100727094655
2295753,Penny_Parker,26958814,20110822145010
1107194,Pierre_Koenig,10193590,20071117134659
2853760,Europees_kampioenschap_voetbal_2012_(halve_finale)_Duitsland_-_Italië,31640426,20120625080036
2997179,Kerk_van_Oosterleek,33678618,20121120134844
83049,Rutger_Molenkamp,449240,20040828200204
996129,Florence_(Alabama),9244124,20070908170803
1719791,Graven_Es,18285996,20090918210647
4638667,Grote_Prijs_van_Quebec_2016,47561964,20160930162857
4389539,Marijke_Wuthrich-van_der_Vlist,44939206,20150921111033
3008004,Lina_Cavalieri,33912931,20121207221644
491960,Station_Barneveld_Noord,3873759,20060506012018
316348,Abri_(wachthuisje),2558302,20051211150250
666699,Humphrey_Waldock,5715060,20061107134755
2848448,Ankie_van_Wickevoort_Crommelin,31544605,20120617221707
1921650,Symfonie_nr._3_(Poot),21327489,20100527174419
4894599,Muhammet_Atalay,50173633,20171014144655
2992359,Gery_Florizoone,33569136,20121112090613
2966589,Gevlekte_python,33013769,20121007100710
1557434,Azinfos-methyl,15543689,20090209103303
1092928,Gelderland_van_A_tot_Z,10029255,20071102230937
1561056,Hugh_Leonard,15589305,20090213082046
756411,Clepsydra_(band),6639364,20070123224708
4790096,Elisabeth_van_de_Kamer,48732648,20170308140823
4911056,WTA-toernooi_van_Miami_2005,50377382,20171115214718
1846873,Operatie_Mushtarak,20132386,20100219185512
4914456,Protocyon,50423407,20171123184832
588664,Tsjerkasy,4910794,20060814171706
4130890,Torneio_Norte-Nordeste_1969,43071338,20150121181748
2795001,Pinacosaurus,30189459,20120401165947
1643467,Aporum,16959460,20090525213038
1248659,Agim_Çeku,11883287,20080402142246
1445498,Nederlandse_kampioenschappen_schaatsen_afstanden_2009_-_10.000_meter_mannen,14348852,20081030151605
3967821,Charlie_Adlard,40796526,20140315234301
56980,Deephouse,282175,20040428083254
1025233,Albion_(Nebraska),9393260,20070918185258
2297123,Isotopen_van_rutherfordium,26981560,20110824185746
24377,Pieterpad,112639,20031005224913
4050823,De_kluizenaar_van_Ronceval,42043642,20140907204439
536195,Aramon_Noir,4262292,20060611210150
4909517,Afro-Asian_Cup_of_Nations,50358248,20171112173629
303,Lijst_van_gerechten_uit_Nederlandse_Chinees-Indische_restaurants,848,20020815033503
770168,Griend_(beplanting),6800053,20070205182635
2701574,16_Cygni,28763117,20111222173238
366303,Philippine_Airlines,3023579,20060201140633
908434,Glauco_Servadei,8354268,20070616192304
4395401,Pedro_Pereira,45026162,20151004162412
2974824,Expo_86,33223265,20121019141727
65738,Ovidius,335066,20040612151047
3006985,VV_VOS,33888312,20121205210800
4808966,Graven_van_Tusculum,49011134,20170424092304
1706194,Olivier_Guilmot,18032263,20090828091500
1274501,België_op_de_Olympische_Winterspelen_2002,12176943,20080428070506
3852807,Granyanella,39523007,20131126194804
1527391,Laserlassen,15174377,20090106210749
3617300,Lijst_van_gemeentelijke_monumenten_in_Goirle,37923989,20130608220559
1161896,Wrijfhout,10850372,20080113111054
4765122,Gerd_Böttcher,48357822,20170108200953
3132222,Gimialcón,35348670,20130302094126
951892,Cellebroederskapel_(Maastricht),8791358,20070727210104
4412066,Triple_Justice,45314728,20151112170211
1828876,Schroot_(metaal),19833716,20100127142045
1010956,Moville_(Iowa),9317800,20070913185247
4748678,Wereldbeker_schaatsen_2016/2017_-_Wereldbeker_4,48128187,20161206205145
3157242,Slowaaks_voetbalelftal_in_2009,35512480,20130309132557
3761781,Boy_Westerhof,38546793,20130723173036
796450,Iljoesjin_Il-4,7126412,20070227133258
1015948,Hackensack_(Minnesota),9340979,20070915113642
1375868,Wladislaus_met_de_Bult,13378022,20080805102629
4735893,Silvère_Ganvoula,47946348,20161106203624
4818083,Tony_Wyczynski,22670819,20100918170020
4886846,Suaeda,50094908,20171003185603
2760178,OLIVEO,29576212,20120217183540
2233183,Helmondsestraat,26276016,20110702091744
1977263,Allylcyanide,22289167,20100818125158
1030035,Pine_Valley_(New_Jersey),9412042,20070919194021
4742698,Skuggsjá,48043340,20161123032541
4821507,"Sedco_700_(schip,_1974)",49184693,20170528113942
122853,Modern_satanisme,732827,20050112104249
2085629,Breng_GTW,23816093,20110104010411
333537,Kate_Hudson,2712837,20051228195239
4560793,Alberto_Sotio,46547679,20160419075538
203691,Valthermond,1275410,20050620091104
866136,Davina_van_Wely_Vioolfestival,7921455,20070508082134
2130844,Ginette_Neveu,24665727,20110303163027
1377845,Jan_Hendrik_Holwerda,13406540,20080807180759
61057,Autonoom_zenuwstelsel,303794,20040519125143
1566804,Pentanatriumtrifosfaat,15721969,20090220103452
1020714,Naylor,9375009,20070917181615
1450975,View_model,14407387,20081103221803
980541,Mitropacup_1966,9092591,20070827174940
296592,Kruiswoorden,2362083,20051110235003
1652376,Scalaire_kromming,17091744,20090604212600
826623,Algemeene_Transport_Onderneming,7463900,20070327154737
3908343,Dryopteris_maderensis,40356716,20140208222117
996793,Ninilchik,9246580,20070908200058
1025375,Creighton_(Nebraska),9393590,20070918191258
616921,Donkey_Kong_Country,5211483,20060916092938
1312318,Michal_Švec,12631130,20080605091218
271312,Riek_Lotgering-Hillebrand,2149022,20051008013216
2088975,Marvin_Compper,23911415,20110108165148
3902723,Bataafse_vlag,40291297,20140131202801
5062783,Alexander_Liernur_(1856-1917),51638825,20180516224537
1901765,White_Pony,20971964,20100430163940
1353985,Sakhisizwe,13088308,20080711220951
4421855,Peter_Rabbit,45455048,20151203164752
3552049,Francesco_Manuel_Bongiorno,37400665,20130423215522
2813067,Teja_Gregorin,30525861,20120428203954
452771,Saint-Venant,3653248,20060410235909
61051,Mark_Hebden,304499,20040519121243
4828470,Margo_Van_Puyvelde,49304921,20170618074456
4945029,NIJB_ijshockey_bekercompetitie_2017/18,50906226,20180204181129
1034345,Coldwater_(Ohio),9444479,20070922142817
2844573,Nieuw-Zeelandse_valk,31430040,20120611184853
1485769,Achaeus_(geslacht),14717365,20081130111636
3561991,Duitse_inval_in_Luxemburg,37589020,20130510165845
2853354,De_Limburgse_Zusjes,31631990,20120624144638
4376477,Großtraktor,44727602,20150818144004
2800754,Chuck_Close,30316406,20120410122109
1033432,Rhodhiss,9440837,20070922103919
294001,Projectie_(wiskunde),2339684,20051106235304
2972059,"The_Hollywood_years,_volume_2",33149208,20121015085904
818359,Folketing,7379150,20070319211631
1869183,Clash_of_the_Titans_(2010),20465679,20100319165743
3558631,Bonte_manakin,37539762,20130505072934
4261336,41e_Schaakolympiade,43422495,20150222134751
522821,Gemeentegrot,4117090,20060528214517
1715371,Albright-Knox_Art_Gallery,18215956,20090911201641
4214,Waterschapsheuvel,10294,20021029130655
149273,Landkreis_Heidenheim,891067,20050312004054
3748799,Lijst_van_planetoïden_65101-65200,38433036,20130707180902
247430,Beyond_Good_&_Evil,1952610,20050904140025
4116300,Lijst_van_afleveringen_van_Law_&_Order:_Special_Victims_Unit_(seizoen_7),43001131,20150114152153
1988875,NGC_3918,22404773,20100827083758
2549958,Julien_Duvivier,28310773,20111130091533
5051172,Marianne_Sloet_van_Oldruitenborgh-Oosterbaan,51465053,20180413125827
3437797,Buenache_de_la_Sierra,37011829,20130408132252
798636,Biquardus,7150968,20070301122855
2111088,Archaeoistiodactylus,24266160,20110204170906
4064133,Los_Altos_(Burgos),42234338,20141008140628
415334,Roemeense_keuken,3397540,20060315151540
526103,Hendrik_de_Zwarte,4154553,20060601123427
5090222,Jan_van_Angoulême,52043922,20180803204841
1456325,Resolutie_349_Veiligheidsraad_Verenigde_Naties,14448150,20081107185300
4630127,Totale_Mesorectale_Excisie,47548829,20160929193610
1581561,Ivan_Perišić,15956446,20090309140649
1845674,Whitehorse_International_Airport,20114411,20100218095159
4438946,Campeonato_Paraibano_1992,45733924,20160111090118
4344514,Leopold_Cruyl,44234114,20150527081947
2887231,Dodenofficie,32220331,20120807193737
1144726,Coupe_de_France_1985/86,10657793,20071229142906
4334332,Robin_Schel,44087629,20150504114453
1750563,Heide_aan_het_Diepmeerven,18623672,20091018120740
164174,Geschiedenis_van_Albanië,960820,20050402185108
4434689,The_Case_of_Lena_Smith,45665083,20160102154624
4789916,Jin_Nong,48730415,20170308084002
2250012,Ultima_II:_The_Revenge_of_the_Enchantress!,26316259,20110703134028
1730043,Lijst_van_burgemeesters_van_Anna_Paulowna,18336794,20090922154718
1002211,Bundesstraße_70,9276363,20070910230834
4417550,Copa_do_Nordeste_1994,45395123,20151124184211
5104679,Première_Division_2014/15_(Burkina_Faso),52267355,20180918102123
637453,Limpopo_(rivier),5414029,20061008091923
1244594,The_Silence_(The_Twilight_Zone),11828716,20080328170532
339144,Lambik_Baba,2766612,20060103154325
534541,Hendrik_Frederik_Stuart,4240063,20060609183821
1485917,Olmedilla_de_Eliz,14718331,20081130122443
5068484,RAK_Records,51722261,20180601103029
604267,Straat_Denemarken,5083802,20060902073733
2797109,Volvo_PV4,30243928,20120404214815
2970292,Jan_van_Heinsberg,33085968,20121013025541
3146465,Olaus_Andreas_Grøndahl,35451240,20130307164130
536763,Weeshuis_van_de_hits,4268561,20060612151411
3037973,Wielbarkcultuur,34571087,20130126124231
997662,Hughes_(Arkansas),9252332,20070909092551
549555,Paraleptomys_rufilatus,4453063,20060626172318
2060996,Heinrich_Hermann_Freytag,23423302,20101128223011
790294,Schermen_op_de_Olympische_Zomerspelen_1960,7053261,20070221215909
1485887,Cañamares,14718280,20081130122328
41375,Slangenmuur,194116,20040215222936
5117424,Warrant_(band),52482750,20181019133539
4780466,Station_Como_Nord_Borghi,48599544,20170213233740
1480727,Lev_Markiz,14658061,20081125012533
1042255,Minersville_(Pennsylvania),9500422,20070925195027
42863,Vereniging_tegen_de_Kwakzalverij,256503,20040225094744
4598139,Weerdinge_(waterschap),47146744,20160727160232
1445221,Joodse_gemeenschap_in_België,14345542,20081030092026
1543682,Kanton_Vouziers,15375212,20090125005645
968362,Salzburger_AK_1914,8965540,20070816080045
4416215,Cornelis_Meijer,45377311,20151121235619
232209,IJsbaan_van_Stockholm,1764115,20050808220709
884053,Akwadukt_Mid-Fryslân,8109278,20070525120630
256760,Leganés,2021814,20050916100728
157348,SS_Lazio,913113,20050321163715
82301,Langlaufen_op_de_Olympische_Winterspelen_2006,789459,20040825140614
1589095,Barouche,16091139,20090319102350
3799269,Museum_Kunst_&_Geschiedenis,39076596,20130930124028
4605002,Bruno_César,47262946,20160811194544
4562363,Angola_op_de_Olympische_Zomerspelen_1992,46571117,20160423123312
3784913,Süper_Lig_1999/00,38876781,20130905115415
1958297,FA_Cup_2010/11,22046115,20100731165617
2266189,Azarja_II,26423576,20110710162653
2099383,ATP-toernooi_van_Rotterdam_1974,24070549,20110120213838
173421,Wybrand_de_Geest,1017150,20050418231257
509713,Berendrechtsluis,3969937,20060515142427
802609,Sombrero_(eiland),7190611,20070304195159
4927726,Eternal_(Klaus_Schulze),50621130,20171228103512
1649749,Resolutie_977_Veiligheidsraad_Verenigde_Naties,17052196,20090601140016
4367773,Molenstein,44579400,20150722165540
2901444,Sacañet,32470777,20120827141245
5040638,Lijst_van_Amerikaanse_ministers_van_Energie,51269740,20180318145928
690006,Mathieu_Brialmont,5950262,20061129151302
3275045,De_Groote_Leeuw,36641812,20130322191304
1053044,Mount_Horeb,9572358,20070929154809
793531,Balrog_(Street_Fighter),7088848,20070224181830
4592667,Nettie_Stevens,47052932,20160708075241
134421,Muisca,801123,20050208163453
1375157,Bundesliga_1969/70,13366086,20080804115141
49795,Tempel_van_Salomo,241084,20040328114556
1418833,Naar_Anna,14012239,20080928231154
4747206,Resolutie_2320_Veiligheidsraad_Verenigde_Naties,48106567,20161203192429
588053,Gunther_van_Meißen_(markgraaf),4904256,20060814072241
928793,Lijst_van_nummer_1-hits_in_Duitsland_in_1996,8550108,20070703193432
893194,USS_Theodore_Roosevelt_(CVN-71),8209160,20070603054450
3786330,Bård_Finne,38901931,20130908102403
399744,Joep_van_den_Ouweland,3278109,20060302183027
784480,Fast_Times_at_Ridgemont_High,7011566,20070218201028
849904,Erekruis_van_het_gehele_Vorstelijke_Huis_van_Lippe,7733226,20070420082223
4005393,Jan_de_Lange,41364971,20140525230039
3881870,Vorkstaarttodietiran,40025329,20140104195940
264840,Julius_Vuylsteke,2090384,20050928085925
287660,Christine_Van_Broeckhoven,2283011,20051028165726
4740494,World_Series_of_Darts_Finals_2016,48017498,20161118172110
401849,Vallehermoso_(La_Gomera),3286292,20060303164242
1044561,Curve_Fever,9517768,20070926200636
2198434,Lijst_van_spelers_van_Club_Sport_Emelec,25943846,20110611161951
1894634,GPGPU,20866016,20100421161554
3047260,Rudolf_Spaander,34788711,20130207212544
2285428,Isotopen_van_scandium,26759427,20110804132234
1375315,"1,2-dimethoxybenzeen",13368075,20080804144826
455986,Andreas_Thorkildsen,3676505,20060413093306
4555672,The_Solitaire_Man,46477952,20160408112728
383675,Jean-Xavier_Lefèvre,3173329,20060217190157
35204,Internationaal_ruimtestation_ISS,164362,20040103185916
242832,Madeleine_Peyroux,1895346,20050827075546
133839,Cypergrassenfamilie,798363,20050207184728
300145,Martijn_Krabbé,2396143,20051115212929
2846117,Bairam_Khan,31460196,20120614083616
4599776,Harry_Potter_en_het_Vervloekte_Kind,47173553,20160801173017
264783,Plantage_(Amsterdam),2089745,20050927234512
4315770,Oleksandr_Derdo,43690311,20150324053543
106228,Arnemuiden,643541,20041124135351
2043340,John_Berger,23259391,20101114222739
4379923,Cantatorium,44782653,20150827172209
2086920,FC_Bosdam_Beveren,23860228,20110105183944
3991269,Nederlands_Hervormde_kerk_(Hummelo),41138411,20140425114231
4940246,Blue_City_(film),50833606,20180124191835
3952312,Lemula,40555718,20140220151307
1300181,Godecharleprijs,12487485,20080524174706
834552,Frans_Balthasar_Solvyns,7555334,20070404175350
3780547,Charles_della_Faille_de_Leverghem,38812942,20130828173252
1569658,Puerto_Williams,15760573,20090223195852
585617,Mari_(stad),4874919,20060811080559
837696,Boefje,7593836,20070408125709
5105789,Symfonie_nr._6_(Schuman),52300768,20180921085330
481813,Peter_Horton_(musicus),3810760,20060429101938
2823912,VV_Oudesluis,30717974,20120516052313
3863402,Ponte_Governador_Nobre_de_Carvalho,39792198,20131211210642
2076021,Patri_Friedman,23657066,20101220113909
2749589,Joaquín_Anselmo_Maria_Albareda,29502163,20120211151658
269656,Cyanuurzuur,2131704,20051005134107
4330812,Stilleven_met_gemberpot_II,44035846,20150426142613
1270142,Druivensap,12124726,20080423121902
4055319,Meredith_McGrath,42110215,20140918133434
1012342,St._Bonaventure,9321934,20070913223455
10742,Jelle_Zijlstra,38085,20030422063317
4945836,SpeedStep,50916831,20180206133013
1010499,Dubuque,9316709,20070913172623
174000,GVAV-Rapiditas,1023953,20050420095924
910261,Wąbrzeźno_(gemeente),8358296,20070617011410
1034841,Napoleon_(Ohio),9445846,20070922154606
113937,Landgoed,678612,20041217225548
4920760,Centrale_Drogenbos,50508605,20171208235710
1244285,Stéphane_Chapuisat,11825286,20080328125147
41001,Châtelet_(stad),202358,20040214125155
1079075,Schroeforchis,9885816,20071021201410
4380919,Cinnamon_girl_(Neil_Young),44798351,20150830110110
1065019,Charles_Jaurès,9726347,20071009120523
4444650,L'Auberge_rouge_(1923),45824706,20160123081325
951687,Vils_(Lech),8788696,20070727152902
4101881,Fraxinus_mandshurica,42785529,20141219101915
916346,Vlag_van_de_Verenigde_Staten_van_Centraal-Amerika,8407989,20070621083333
2738314,Piet_de_Vries_(voetballer),29282439,20120130130652
43281,ReactOS,203526,20040227013930
584340,Arminia_Hannover,4858166,20060809122517
709107,New_Scientist,6160198,20061219144617
1746052,Flavius_Josephus_over_Jezus,18543279,20091011153845
222789,Pablo_Forlán,1652952,20050725092710
903313,Abramów_(gemeente),8308147,20070612102910
109714,Tajmyr-schiereiland,648150,20041204194915
148606,Jozefmaria_Escrivá,880583,20040909144804
1147961,Willem_Carel_Adriaan_Hofkamp,10706718,20080102153233
2648888,Europacup_I_hockey_vrouwen_2001,28611098,20111214223030
365845,Zwarte_zapote,3019648,20060131231459
2021069,Gambusia_georgei,22913515,20101012065351
1132485,Jan_Karel_della_Faille,10505294,20071215093057
481882,Shaak_Ti,3811514,20060429121159
5086769,Jordan_Callahan,51991038,20180723141435
1033278,Louisburg_(North_Carolina),9440513,20070922101659
1208989,Hofstade_(Zemst),11437993,20080227103806
1496519,Alan_Tabern,14893126,20081213153525
2104218,Miranda_Hart,24150712,20110126212625
2084170,Walter_Verdin,23792678,20110102001318
1611677,Wijken_en_buurten_in_Bunschoten,16448819,20090417202341
3053047,World_Solar_Challenge_2013,34896614,20130216082833
29795,Three_Stooges,175241,20031125201727
1309307,Lijst_van_voetbalclubs_in_Noorwegen,12596690,20080602110418
897762,Operation_Southern_Focus,8258046,20070607155240
3969192,Microfluïdica,40812253,20140317215150
761043,25th_Hour,6690118,20070128134827
4078490,Lijst_van_de_hoogste_Christusbeelden,42430874,20141107122814
4760268,Australian_Open_2017,48290290,20161230075510
103052,Farag_Foda,600994,20041114134303
184345,Chloropreen,1105072,20050513093521
2311054,Jo_Schöpfer,27231023,20110918114903
3794750,Unleashed_(film),39019364,20130921210211
707516,"You,_Me_and_Dupree",6141023,20061217201307
627935,Nachtnet,5310820,20060927193800
1932508,Zangaléwa,21541924,20100613120513
3012885,Buslijn_41_(Amsterdam),34010572,20121216111502
1266163,t_Nije_Hemelriek,12079480,20080419105224
3841552,Aldeanueva_de_Santa_Cruz,39407609,20131111101531
1474996,Hugo_Theorell,14620711,20081122120029
4024293,Morgan_Lamoisson,41628153,20140702172705
6364,Chachacha,18602,20021218140941
1959121,Binche-Chimay-Binche,22054446,20100801142943
2007465,Aribo_(paltsgraaf),22700394,20100921090705
4402972,Václav_Kozák,45158963,20151022141944
34785,Seychellen,159017,20031228015511
1035978,Rentiesville,9449128,20070922193716
4324506,Videoland,43824117,20150412175732
12940,Maagdenvlies,45864,20030526202014
1649089,Resolutie_970_Veiligheidsraad_Verenigde_Naties,17042235,20090531190037
278195,Jumbo_Supermarkten,2205449,20051016191656
1047224,Atoka_(Tennessee),9550697,20070928173446
545132,Lijst_van_gelijkluidende_Nederlandstalige_plaatsnamen,4399587,20060621134536
4909277,Satoshi_Otomo,50355052,20171112081306
1624395,Göteborg_(stad),496188,20040919183723
360621,La_Folia,2970601,20060126121943
4375757,Molen_De_Dikkert_(restaurant),44715988,20150816135101
76432,Johan_Willem_Friso_van_Nassau-Dietz,400148,20040728110719
2195625,RKC_Waalwijk_in_het_seizoen_2011/12,25900742,20110607191056
96406,Wi-Fi_Protected_Access,560988,20041021132445
382967,Warwickshire,3167141,20060217003659
2229075,Heritage_Reformed_Congregations,26252060,20110630133034
360308,Slag_bij_de_Trebia,2967639,20060125223509
4340568,Chung-guyok,44176859,20150518145031
4032895,The_Open_Championship_1988,41767869,20140726140401
4351432,Waterpolo_op_de_Europese_Spelen_2015,44333291,20150611142108
3559694,Sint-Martinuskerk_(Dilsen),37552964,20130506214839
1747670,Tahmoh_Penikett,18571760,20091014003738
1011046,Peosta,9318021,20070913190530
1671200,Resolutie_1101_Veiligheidsraad_Verenigde_Naties,17423709,20090701050607
1920420,Ferdinand_Carré,21312157,20100526103740
1973555,Hein_van_Suylekom,22240250,20100815112047
1737308,Nemzeti_dal,18410906,20090928195548
2718154,Australian_Open_2012_kwalificatie_mannen,29013746,20120110220126
399358,Koninklijk_Conservatorium_Antwerpen,3276515,20060302150045
323718,Creep_(film),2629752,20051219174117
3035347,Patricia_de_Lille,34492461,20130121161637
1327600,Muntplein_(Brussel),12828558,20080621162839
934934,Legergroep_Birma,8610121,20070709221535
1261340,USS_Syren_(1803),12029913,20080414194407
4760292,Hendrik_III_van_Meißen,48290477,20161230091444
4334615,Jose_Ozamiz,44092009,20150505073101
2886748,Heart_of_Midlothian_FC_in_het_seizoen_2012/13,32210801,20120807073104
4458448,"US_Open_1997_(tennis,_gemengddubbel)",46040711,20160217120535
4560992,Gaëtan_Perrin,46550520,20160419170913
3694656,Oostenrijk_op_het_Eurovisiesongfestival_1977,38197679,20130622160957
1181088,Zweden_op_het_Eurovisiesongfestival_1989,11073084,20080130140715
3864078,Ralf_de_Souza_Teles,39800422,20131212210032
172524,Heather_Locklear,1011288,20050416201935
299512,Synoptische_vraagstuk,2391307,20051115075727
5117481,Carl_Gustav_(wapen),52483544,20181019163927
4330368,De_Plaat,44027106,20150425135234
370424,Camarles,3058568,20060205001111
2546016,Loos_Memorial,28259577,20111125193811
235548,Stelling_van_Taylor,1801020,20050814093857
21442,Grijze_walvis,95853,20030903120808
3876470,Eleutherornis,39944613,20131229160025
421780,Lisinopril,3446452,20060320202551
1227355,Orchideae,11652297,20080315000251
3032775,A3_(Macedonië),34420398,20130117143424
3958005,Emile_Henricot,40661123,20140228094443
4600852,Geschiedenis_van_Sao_Tomé_en_Principe,47195366,20160805000229
1290318,Asharq_Al-Awsat,12348030,20080513161647
1001609,Minneola_(Florida),9272052,20070910184220
2107611,FK_Mordovia_Saransk,24210289,20110131140747
379131,Portsmouth_(Virginia),3133399,20060211231612
1006388,American_Falls_(Idaho),9291726,20070912010605
2189816,Walter_Boyce,25794232,20110530094831
1575169,Michael_Mancienne,15830910,20090301201409
4725739,Montasser_AlDe'emeh,47724177,20161014081046
1236695,Alister_McRae,11743271,20080321192316
1498284,Centea,14914772,20081215152436
371178,Fregenal_de_la_Sierra,3063101,20060205141150
3774475,KlasCement,38728417,20130817130750
4080781,Selig_sind_die_Toten,42465252,20141112102951
730967,Etienne_Knoops,6314959,20070101103538
2129166,Ilja_Tsjernoesov,24635433,20110228231350
4589091,Rally_van_Ieper_2016,46992982,20160627104145
3779644,Sergej_Advejev,38801020,20130827105051
3803232,Harrison_Reed,39132318,20131008091351
596068,Schaatsen_op_de_Olympische_Winterspelen_1998,4990291,20060823194151
1381350,Agora_Museum,13455599,20080812110532
1001956,Wekiwa_Springs,9272903,20070910193140
5040550,Mytisjtsji_Arena,51259548,20180318124502
863840,Karst_Woudstra,7895282,20070505200914
1486352,The_Singles:_The_First_Ten_Years,14722408,20081130175421
4371840,Raymond_Robert_Forster,44642418,20150803090643
4369090,Daniel_Rae_Costello,44600330,20150726172624
1469045,Finn_Kydland,14566544,20081117182359
2224430,Amitabha_Buddhist_Society_of_U.S.A.,26178418,20110625191136
259514,Charles_Stewart_Parnell,2047673,20050920153713
324987,Dossier_Zondagskind,2640980,20051220204715
4109752,Grafmonument_Ragay,42921560,20150104172258
2815414,NMBS-Groep,30563485,20120502171917
